eventId,tileId,flooded,elevationM,slopeDegrees,flowAccumulation,topographicWetnessIndex,curvature,relativeElevationZ,landCoverClass,imperviousPct,distanceToWaterM,femaSfha
DFO_3285_From_20080317_to_20080502,9/142/186,0,311.0827331542969,81.61901092529297,1.0,-1.2234181887377358,-6.615683105337666e-06,0.2505351104926974,0.0,127.0,215.97208172350528,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,216.57945251464844,83.96770477294922,30.0,1.1855364683886065,7.884543151703838e-07,-0.7377266061692088,0.0,127.0,229.80712750043216,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,92.94908142089844,86.69646453857422,2.0,-1.7540897106545426,1.7521601876069326e-06,-2.0305829169944456,0.0,127.0,338.20284521254297,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,253.6415252685547,87.36056518554688,3.0,-1.6911207679068012,2.33978130381729e-06,-0.35015246699739744,0.0,127.0,173.6268761048887,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,114.42237854003906,85.18876647949219,1.0,-1.7826125579556784,-4.2781425690918695e-07,-1.8060273531059068,0.0,127.0,897.0422128741291,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,143.85629272460938,86.91585540771484,1.0,-2.228378403340207,-4.320159405324375e-06,-1.498224170367309,0.0,127.0,440.96861519633785,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,290.55712890625,79.22308349609375,7.0,0.4186105998035095,5.6392418628092855e-06,0.035889981218874316,0.0,127.0,44.53005528545185,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,106.24283599853516,86.61097717285156,3.0,-1.440816293803762,5.5582006552867824e-08,-1.89156437043337,0.0,127.0,1660.0751773165296,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,165.62359619140625,75.90216827392578,66.0,2.8204489711871217,2.377861164859496e-06,-1.270594054824292,0.0,127.0,120.47713893476008,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,194.58517456054688,85.64737701416016,3.0,-1.189988187625823,-1.0865855983865913e-06,-0.9677302921845305,0.0,127.0,510.2789934192375,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,265.8121643066406,87.86722564697266,1.0,-2.597567650916379,-6.009446678945096e-06,-0.2228788258365739,0.0,127.0,232.0904910738497,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,165.19656372070312,37.694129943847656,67.0,4.4644825830650054,1.7533376421852154e-06,-1.2750597182352443,0.0,127.0,340.36852168191507,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,76.42457580566406,87.0562515258789,144.0,2.0085566035218485,3.485075126263837e-07,-2.2033868257663642,0.0,127.0,296.3771878834154,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,255.61294555664062,87.05974578857422,16.0,-0.13615162705148412,-5.078020990367804e-07,-0.3295364716057144,0.0,127.0,475.3931855563669,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,204.55014038085938,84.53021240234375,2.0,-1.248287045897585,2.747771759459283e-06,-0.8635223307105712,0.0,127.0,12.407455981812385,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,200.05886840820312,84.69552612304688,1.0,-1.6845947235218952,-3.1268830298358807e-06,-0.9104895060260766,0.0,127.0,293.61669065609647,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,230.08233642578125,85.67090606689453,16.0,0.2514935267237421,1.199677171825897e-06,-0.596521103634475,0.0,127.0,46.13415464475625,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,192.1105194091797,82.71308135986328,15.0,0.7145770779023258,4.6551149353035726e-06,-0.9936088323948089,0.0,127.0,97.4926431845131,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,233.89144897460938,86.46867370605469,17.0,0.10446923925058796,9.843020052358042e-07,-0.5566875647246738,0.0,127.0,227.73938461708786,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,120.63655853271484,86.39017486572266,2.0,-1.6652609621332717,-8.378897291549947e-07,-1.7410429827682772,0.0,127.0,1343.0164972097664,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,169.34214782714844,81.56713104248047,61.0,2.2168206198151474,1.5530088148807408e-06,-1.2317075505869701,0.0,127.0,304.22721119790253,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,177.158203125,84.4300765991211,1.0,-1.6355165321735956,-3.136048235319322e-06,-1.149971676722095,0.0,127.0,380.11574262407254,False
